cart_dwell_time_seconds,cart_pdp_bounce_count,reviews_expanded_count,idle_time_before_checkout,delivery_pincode_checked,cart_value_to_aov_ratio,delivery_fee_percentage,est_delivery_days,has_price_dropped_recently,hist_abandonment_rate,discount_sensitivity_score,past_return_rate,wishlist_item_count,payment_method_saved,is_abandoned
282.47,4,2,177.71,2,0.8424,6.9464,2,1,0.1809,0.5559,0.0373,2,0,1
298.87,4,1,21.1,2,1.4919,0.0,2,0,0.1843,0.4866,0.1092,1,0,1
339.3,4,5,98.12,1,1.0814,2.9695,1,1,0.8536,0.2326,0.0722,0,0,1
247.33,5,2,184.46,0,1.3991,0.0,5,0,0.3253,0.6745,0.1287,2,1,1
391.37,2,0,146.8,3,1.0979,0.0,6,0,0.673,0.3558,0.1137,0,0,1
179.96,0,2,55.12,0,1.8245,0.0,6,0,0.6336,0.1809,0.1438,0,0,1
568.75,3,3,106.68,0,0.8481,0.0,4,0,0.3547,0.3354,0.1959,1,0,1
517.63,1,2,15.77,3,1.5657,8.6397,3,0,0.6584,0.5507,0.1334,0,0,0
184.3,0,1,60.5,2,0.6393,0.0,1,0,0.5194,0.4566,0.1485,0,0,0
35.51,0,0,50.07,2,1.4008,0.0,3,0,0.185,0.1453,0.1495,0,0,1
48.78,0,5,99.73,2,0.9732,0.0,4,1,0.8207,0.2924,0.1313,1,0,1
147.33,1,1,19.53,1,0.5271,1.8748,4,0,0.294,0.3981,0.1044,1,0,1
133.0,1,1,121.27,1,2.3548,0.0,6,0,0.5149,0.5238,0.2742,1,0,1
238.06,2,1,80.47,0,1.3406,0.0,5,0,0.5575,0.4134,0.1327,0,0,1
339.93,3,2,29.92,3,1.2538,0.0,4,0,0.4886,0.5069,0.014,1,1,0
342.5,2,0,106.27,2,1.3284,0.0,2,0,0.2232,0.7245,0.1662,0,1,0
232.99,3,1,8.05,1,1.2114,9.5737,6,0,0.3369,0.6359,0.1405,1,1,0
539.49,1,5,10.7,0,0.7744,0.0,3,1,0.5233,0.3357,0.1351,1,1,0
129.71,3,1,50.64,1,1.2682,0.0,5,0,0.6611,0.4654,0.2175,2,0,1
354.45,1,3,20.32,1,0.541,0.0,2,0,0.4891,0.283,0.0357,1,1,0
177.83,1,3,87.66,1,2.9765,0.0,2,0,0.8266,0.6468,0.0258,0,0,1
320.04,4,2,42.22,2,1.5528,8.2837,3,0,0.5229,0.4086,0.2491,2,1,1
382.91,2,2,59.73,1,2.2068,0.0,7,1,0.1253,0.557,0.2645,1,0,1
393.61,5,4,179.73,0,0.5259,7.3117,4,0,0.9007,0.348,0.1995,4,1,1
447.06,1,1,23.39,1,0.9802,0.0,5,0,0.4479,0.7427,0.2889,3,0,0
165.46,2,3,8.75,0,0.7108,3.2626,2,1,0.638,0.5914,0.1727,1,0,0
191.3,1,2,85.75,2,2.6418,0.0,5,0,0.4092,0.6299,0.1973,2,0,1
338.84,7,5,153.45,1,0.9428,0.0,5,1,0.3921,0.3778,0.1463,0,0,1
600.0,3,3,75.66,0,0.6802,8.9869,4,0,0.4236,0.536,0.1084,0,0,1
70.18,1,1,147.15,1,0.8115,0.0,3,0,0.5453,0.5637,0.0378,0,0,0
277.64,1,0,100.01,0,1.3444,11.114,5,0,0.5933,0.4471,0.1492,0,0,1
302.0,6,3,188.91,2,2.1015,0.0,2,0,0.6006,0.4977,0.1652,1,1,1
259.9,3,3,82.68,0,1.3307,0.0,4,0,0.8449,0.562,0.0548,0,0,0
277.42,1,0,38.53,1,2.7772,0.0,3,0,0.4012,0.568,0.0466,0,0,1
34.07,0,0,46.85,1,1.1794,4.0015,5,0,0.7587,0.4229,0.0433,0,1,0
234.37,2,4,231.43,2,3.0447,0.0,6,1,0.5663,0.5086,0.0178,2,0,1
161.64,0,0,21.51,0,3.3119,0.0,6,0,0.3901,0.6677,0.0786,1,1,1
176.22,4,1,86.74,0,0.8224,0.0,3,1,0.4007,0.7767,0.0686,4,0,0
228.82,3,2,38.57,3,1.4116,3.0633,4,0,0.704,0.2174,0.0488,1,1,1
179.23,4,3,155.13,2,1.5117,0.0,2,0,0.5714,0.2672,0.0301,2,0,1
340.38,4,1,114.27,0,1.3392,0.0,3,1,0.6133,0.6113,0.1865,2,1,0
508.6,4,3,53.02,0,1.0437,3.408,4,1,0.7984,0.4265,0.1505,1,0,1
391.37,5,2,22.55,0,1.5098,10.4978,3,0,0.3502,0.5996,0.1248,3,0,1
472.93,3,2,148.56,0,0.7917,7.8641,2,1,0.5009,0.7005,0.1781,1,1,0
203.67,3,2,31.31,1,1.1378,7.8074,2,0,0.7195,0.4532,0.0407,0,1,1
332.0,3,2,6.93,0,3.7834,0.0,3,0,0.7847,0.7845,0.1422,0,0,1
539.44,3,2,66.49,0,1.2342,0.0,4,0,0.3312,0.4539,0.3375,0,0,1
383.71,5,3,75.43,3,1.7786,0.0,5,0,0.3781,0.6377,0.1064,0,1,1
133.23,3,1,70.52,1,2.499,3.1631,4,1,0.519,0.4957,0.0793,4,0,1
185.89,4,3,38.84,0,0.5426,0.0,5,0,0.8619,0.3739,0.1056,1,0,1
191.22,2,4,35.72,1,1.0475,0.0,2,0,0.4736,0.2204,0.0447,3,0,0
543.42,7,2,49.92,0,1.008,6.7898,2,1,0.2671,0.2717,0.2908,1,1,1
481.27,6,6,138.93,1,1.7719,0.0,8,1,0.5267,0.5002,0.1551,4,0,1
333.32,3,2,94.82,1,1.5246,0.0,9,0,0.5065,0.5484,0.1446,3,0,1
222.55,1,3,140.53,3,0.745,0.0,6,0,0.2175,0.5155,0.2256,1,0,0
283.82,3,6,52.46,2,0.8721,0.0,6,0,0.4025,0.5687,0.2226,3,1,0
230.2,3,2,164.6,1,1.3434,7.4595,2,0,0.3779,0.5572,0.0057,1,1,0
485.53,6,2,56.61,2,0.6615,0.0,7,0,0.628,0.559,0.0932,2,1,1
199.32,1,3,119.27,0,2.5332,0.0,5,0,0.4334,0.5997,0.1916,1,1,0
391.8,5,1,69.18,0,1.7067,0.0,3,0,0.5543,0.7946,0.054,3,0,1
240.42,2,2,124.6,0,2.161,0.0,5,0,0.8482,0.5222,0.1358,0,0,1
143.48,1,2,62.82,1,0.754,3.358,6,0,0.4577,0.2384,0.1474,1,1,1
146.18,0,1,54.75,1,1.5577,0.0,2,0,0.4224,0.2171,0.0596,0,0,0
517.61,4,4,140.11,0,1.0935,0.0,3,1,0.2598,0.3984,0.0172,0,1,0
474.48,3,1,56.57,3,0.6886,5.8575,10,1,0.5752,0.3266,0.0326,0,1,0
482.71,1,2,173.19,2,0.5704,3.9179,9,0,0.288,0.6047,0.1465,1,1,1
265.81,4,2,15.0,0,1.6978,0.0,9,1,0.8815,0.5105,0.1208,0,0,1
108.95,0,1,122.28,0,0.343,0.3414,3,0,0.5252,0.2281,0.0851,0,0,0
512.42,3,3,72.76,0,0.7889,5.2284,1,0,0.6616,0.1751,0.1388,1,0,1
16.76,0,1,95.17,0,1.9297,0.0,7,0,0.1326,0.2423,0.1768,0,0,0
404.99,3,2,70.67,1,1.0866,0.0,1,1,0.2602,0.3227,0.0496,1,0,1
600.0,3,4,114.19,1,0.8883,0.9061,4,0,0.3499,0.2352,0.2252,1,1,1
337.54,0,2,62.78,0,1.3627,4.6331,6,0,0.4968,0.7017,0.047,2,0,0
213.23,0,3,26.1,1,0.7855,2.1076,5,0,0.3159,0.3798,0.105,2,1,0
278.6,5,2,6.72,1,1.5923,0.0,5,1,0.311,0.5359,0.0407,2,0,1
35.48,0,2,63.9,0,0.8698,0.0,3,1,0.4677,0.8124,0.0492,0,0,0
313.4,3,1,130.34,0,0.3873,0.0,4,0,0.1511,0.3527,0.2022,0,0,1
303.08,5,3,89.52,1,1.1052,12.5419,3,0,0.2732,0.705,0.1297,2,1,1
348.99,5,4,80.18,0,0.6217,0.0,2,0,0.6116,0.2055,0.1888,2,0,1
600.0,5,4,129.81,3,1.517,4.056,4,0,0.7925,0.3154,0.1685,1,0,1
506.88,5,2,174.51,3,1.1219,9.2064,6,1,0.7349,0.5062,0.1086,3,0,1
117.93,1,2,92.62,0,1.1734,0.0,6,1,0.2291,0.5142,0.0931,4,1,0
191.72,4,0,72.65,0,2.2118,2.2293,1,1,0.7487,0.3326,0.1143,0,0,1
314.96,4,1,69.84,0,1.5233,0.0,6,0,0.5744,0.4163,0.1296,2,1,1
256.16,3,1,155.05,0,0.602,0.0,5,0,0.6264,0.2301,0.0777,1,0,0
439.89,7,3,129.44,1,0.7462,0.0,5,0,0.6354,0.117,0.3519,2,0,1
146.62,1,2,136.05,0,2.1043,0.0,7,0,0.4105,0.5757,0.0115,3,1,0
351.65,2,3,178.31,1,1.1495,0.0,2,1,0.6055,0.3939,0.1117,1,1,0
371.21,0,3,97.6,0,1.4802,0.0,3,1,0.6393,0.4167,0.188,1,0,1
245.51,4,4,47.98,2,0.9486,9.4252,3,1,0.1736,0.3866,0.0503,0,0,1
393.22,3,2,42.33,3,1.4559,2.0346,4,0,0.449,0.6322,0.0754,3,1,1
103.26,2,1,85.42,3,2.651,0.0,5,0,0.4228,0.4696,0.0679,1,1,1
304.98,3,4,25.52,2,1.774,11.3279,3,0,0.6932,0.7138,0.0553,0,0,1
349.53,8,2,142.27,2,1.63,11.1196,9,1,0.5056,0.7464,0.2352,2,0,1
160.16,1,1,20.23,1,3.8101,0.0,7,1,0.5051,0.5676,0.1837,1,1,1
218.86,0,3,81.0,1,1.3593,0.0,2,0,0.7814,0.4873,0.2171,5,1,0
272.97,2,5,90.49,1,1.3371,0.0,9,0,0.191,0.5239,0.2867,3,1,1
550.96,3,1,62.27,1,0.6921,0.0,5,1,0.1106,0.4164,0.1405,1,1,1
370.94,3,1,92.75,0,1.7091,0.0,1,0,0.3537,0.6056,0.0224,3,1,1
281.69,1,3,106.44,0,1.9108,0.0,2,0,0.4276,0.8748,0.123,3,1,0
49.25,0,0,45.55,0,0.9892,0.0,5,0,0.4979,0.4754,0.1332,1,1,0
332.94,3,4,157.12,2,0.8349,5.2992,8,0,0.5978,0.3751,0.216,3,0,1
116.22,1,0,131.71,1,1.394,12.699,3,0,0.9157,0.6073,0.1646,2,1,1
286.66,1,1,27.09,2,0.4281,0.0,3,0,0.5324,0.5442,0.2318,1,1,0
219.27,5,2,138.67,3,1.4973,0.0,8,0,0.2108,0.2975,0.0941,0,0,1
89.85,1,0,22.68,3,1.146,0.0,7,0,0.7051,0.3936,0.0393,1,1,1
291.0,0,1,66.01,3,1.3949,0.0,5,0,0.3208,0.4852,0.0949,0,0,0
490.58,2,3,110.81,1,1.3034,0.0,7,0,0.5,0.284,0.1903,2,1,0
284.43,3,1,30.91,0,1.2332,0.0,7,1,0.733,0.4505,0.1972,1,0,1
421.86,4,3,65.35,0,2.1358,6.2046,3,0,0.7779,0.6257,0.0696,2,1,1
178.7,0,1,17.22,1,0.9769,4.4912,3,1,0.2643,0.6734,0.012,0,1,0
174.44,1,3,108.6,2,1.772,0.0,10,1,0.414,0.6029,0.057,1,0,1
424.6,7,3,116.55,0,0.7835,1.4637,5,0,0.7146,0.2986,0.0789,4,1,1
341.09,6,1,148.31,2,1.9154,0.0,4,0,0.5292,0.72,0.1393,2,0,1
462.33,5,3,76.3,1,1.8396,0.0,3,1,0.7728,0.6636,0.246,2,1,1
579.64,4,2,148.69,0,1.4108,0.0,2,1,0.2452,0.694,0.0196,0,1,1
305.28,1,3,96.13,2,0.7532,11.7259,5,0,0.618,0.44,0.1628,1,1,0
154.67,2,2,104.31,0,0.6391,0.0,1,0,0.6458,0.4047,0.1026,2,0,0
285.06,7,3,64.52,4,0.7746,9.021,4,1,0.6846,0.5298,0.1078,2,0,1
310.67,1,2,261.94,1,0.973,5.0956,4,0,0.1821,0.6895,0.0417,0,1,0
419.46,4,3,77.01,1,1.6934,6.0407,3,1,0.4182,0.4478,0.1027,0,0,1
173.65,3,3,97.71,2,1.4169,0.0,5,1,0.3926,0.5578,0.2258,0,1,1
278.65,2,2,176.97,2,1.6773,9.9597,3,0,0.2471,0.5043,0.0453,3,1,1
366.69,5,2,30.74,1,2.0047,1.9916,6,1,0.2531,0.6934,0.156,2,1,1
209.71,0,1,135.86,3,1.3094,5.6591,9,0,0.7044,0.1941,0.2583,0,0,1
239.37,2,3,112.83,2,2.6495,0.0,8,0,0.3484,0.3748,0.1862,2,0,1
257.74,4,0,77.36,0,1.3346,0.0,1,0,0.4517,0.4613,0.0013,0,0,0
423.77,2,4,27.07,1,2.7065,6.2662,4,1,0.0994,0.6845,0.236,0,0,1
201.61,4,3,128.29,1,0.8151,0.0,7,0,0.5451,0.611,0.088,1,0,1
415.09,3,3,137.12,1,1.4151,13.6371,1,0,0.3361,0.5056,0.0194,2,1,1
291.17,2,2,62.32,0,0.9011,4.2836,3,0,0.1352,0.3803,0.0256,2,1,0
367.9,6,4,27.41,0,1.5319,0.0,4,0,0.4043,0.4083,0.1494,2,0,1
291.55,3,3,25.4,2,1.4138,0.0,7,1,0.4912,0.5647,0.069,2,1,0
153.28,3,4,38.84,3,1.4174,0.0,2,0,0.5999,0.4813,0.2085,0,0,0
317.87,5,5,217.87,4,1.8459,0.0,9,0,0.2649,0.6922,0.2384,2,0,1
232.9,5,3,138.32,1,0.9927,0.0,2,1,0.3565,0.5562,0.1857,0,0,0
363.67,3,2,191.92,1,0.7827,0.0,2,0,0.506,0.234,0.0392,1,1,0
323.84,3,3,115.52,0,0.976,0.0,8,0,0.6349,0.3769,0.1022,1,0,1
278.52,1,3,166.77,0,1.2123,0.0,1,1,0.6778,0.2897,0.059,1,0,0
200.75,4,3,87.45,3,0.8005,7.5822,8,0,0.4432,0.3082,0.0504,2,0,1
410.45,4,4,83.2,2,1.7517,0.0,3,0,0.7915,0.4399,0.1009,2,1,1
252.85,2,2,63.49,1,0.9236,0.0,3,1,0.6245,0.3331,0.1998,4,0,0
213.28,4,1,45.21,1,1.0261,0.0,4,0,0.399,0.6269,0.2277,1,0,1
421.66,1,2,91.51,0,2.063,4.4312,3,0,0.7723,0.1208,0.0458,0,1,0
27.59,0,2,60.59,1,1.6822,9.1334,5,0,0.4594,0.7573,0.1349,1,0,1
281.93,6,6,166.64,1,0.844,10.2314,4,0,0.5857,0.2752,0.0898,1,0,1
283.82,5,4,177.48,0,0.99,9.0941,1,0,0.4473,0.4122,0.0648,3,1,1
191.74,3,3,102.13,1,1.7435,0.0,2,0,0.4521,0.7451,0.0155,1,0,1
140.02,1,2,132.92,1,1.5354,9.6784,3,0,0.1839,0.4564,0.0612,4,1,0
191.18,3,2,66.31,1,2.8241,3.8548,7,1,0.2389,0.3918,0.0481,0,1,0
478.66,5,2,22.18,3,1.4934,0.0,9,0,0.1714,0.2821,0.0124,0,1,1
350.64,2,2,60.11,1,2.1148,0.0,4,0,0.349,0.6006,0.195,1,0,1
307.86,3,3,85.95,1,0.9974,0.0,10,0,0.318,0.2588,0.1734,0,0,1
549.22,9,0,185.69,1,2.0535,0.0,8,1,0.3031,0.4629,0.0367,1,1,1
456.75,6,2,196.97,1,0.4802,0.0,4,1,0.5767,0.1514,0.1308,4,0,0
277.35,5,2,69.85,1,0.431,0.0,2,0,0.4753,0.53,0.1504,3,0,0
66.9,0,1,168.33,1,1.0901,0.9957,6,0,0.6822,0.2048,0.125,1,1,1
267.33,3,2,128.76,0,3.107,10.7488,8,0,0.496,0.5323,0.1082,0,1,1
479.88,5,6,133.38,1,1.827,0.0,6,0,0.1807,0.6524,0.0819,0,1,1
181.73,1,6,137.85,2,2.2802,0.0,1,0,0.5818,0.598,0.1692,1,1,1
597.67,8,7,136.8,1,2.927,0.0,1,0,0.6695,0.5028,0.1891,3,1,1
293.64,2,4,244.42,0,1.0983,0.0,7,0,0.4053,0.5063,0.2232,1,1,1
367.2,0,0,33.07,0,1.4566,4.3127,3,0,0.3065,0.5048,0.0304,0,0,1
528.27,1,1,38.25,2,2.9344,0.0,4,0,0.4242,0.5107,0.0249,1,1,0
428.13,2,0,45.98,4,0.8489,0.0,8,0,0.1135,0.317,0.2467,1,0,1
170.08,1,4,227.93,0,1.1367,7.5434,3,1,0.3555,0.463,0.1193,2,1,0
117.22,0,2,35.27,0,1.0903,8.7204,3,0,0.2905,0.4192,0.0443,1,0,1
251.74,1,2,110.9,1,1.0326,13.3164,4,0,0.6902,0.4774,0.1061,1,1,0
486.98,2,6,48.7,0,2.2725,0.0,2,0,0.6227,0.2945,0.1228,1,0,1
355.56,3,4,159.89,0,0.8428,0.0,1,0,0.4006,0.2122,0.0698,4,0,0
261.76,3,4,76.9,1,1.9469,0.0,3,1,0.435,0.575,0.1259,1,0,0
348.55,4,4,154.94,1,1.1247,0.0,3,1,0.6487,0.429,0.1094,1,0,1
274.43,5,4,102.63,1,2.3667,4.0728,6,0,0.6871,0.4401,0.1717,1,1,1
570.51,8,5,192.01,0,0.6984,0.0,4,1,0.2725,0.3191,0.111,4,0,1
138.22,2,2,130.68,0,1.353,0.0,3,0,0.7236,0.2687,0.1601,0,1,0
157.32,4,3,155.41,3,0.6415,11.1473,6,0,0.2211,0.3569,0.0432,2,1,0
323.2,7,3,199.8,3,0.6584,3.7303,8,1,0.433,0.3654,0.112,1,1,1
192.77,3,0,47.67,2,1.3451,10.3439,1,0,0.5509,0.7676,0.0414,0,0,1
133.69,1,0,21.9,0,1.3832,0.0,4,0,0.5595,0.3476,0.1672,1,0,0
284.91,5,3,72.99,1,3.4259,8.378,8,1,0.1859,0.6708,0.1415,2,1,1
170.35,3,1,40.07,1,0.9327,12.6671,6,0,0.4134,0.4629,0.1874,0,0,1
184.91,2,1,79.48,0,1.2901,0.0,3,0,0.6088,0.8302,0.026,1,0,1
96.05,3,2,123.17,1,1.2241,0.0,5,0,0.5753,0.686,0.1856,0,0,0
194.56,4,4,10.58,0,1.166,0.0,2,0,0.6712,0.3532,0.0925,1,0,0
132.5,2,2,64.88,2,0.6726,0.0,7,0,0.79,0.3694,0.0457,2,1,1
363.34,4,2,144.73,1,2.6749,0.0,7,0,0.2292,0.599,0.0759,0,1,1
213.38,1,3,165.07,2,1.2088,10.7857,8,1,0.6877,0.6289,0.031,2,0,1
331.08,4,5,27.91,1,2.1109,0.0,9,1,0.5357,0.6399,0.1531,2,0,1
549.7,6,3,92.06,0,1.0434,0.0,4,0,0.3037,0.5891,0.0774,0,0,1
35.83,0,2,52.58,1,0.8512,0.0,2,0,0.5452,0.2867,0.0338,1,1,0
314.33,2,5,184.64,2,1.6452,0.0,3,0,0.4804,0.5138,0.0791,0,1,1
118.16,2,0,13.77,0,1.5457,0.0,3,1,0.5959,0.5068,0.0885,1,0,0
325.62,2,4,89.66,0,1.2246,13.1137,3,0,0.1892,0.5419,0.1305,1,1,0
223.49,0,3,63.73,0,0.4808,2.304,4,0,0.4896,0.4644,0.0771,1,0,0
312.54,6,3,257.59,1,1.9056,0.0,5,0,0.3978,0.3817,0.0742,4,0,1
128.44,2,2,125.35,3,0.9283,0.0,5,0,0.2745,0.4171,0.1703,2,0,1
71.83,1,2,76.84,1,2.5336,11.7576,4,1,0.6677,0.5905,0.1753,1,0,1
73.9,0,1,71.28,2,1.546,0.0,6,0,0.8373,0.4143,0.1355,1,0,1
216.85,3,4,98.9,1,0.9032,5.9981,3,0,0.5028,0.3482,0.1091,0,1,0
177.74,2,2,167.21,4,1.0035,0.0,6,0,0.3228,0.2919,0.177,2,1,0
311.27,2,2,42.45,3,0.8031,0.0,2,0,0.4101,0.5388,0.1533,1,1,1
245.65,2,0,54.35,0,0.9746,0.0,3,0,0.5134,0.5897,0.158,0,0,0
479.28,2,3,32.82,2,2.4515,0.0,1,1,0.3454,0.7204,0.3854,4,1,1
366.37,4,2,3.31,0,1.2501,0.0,4,0,0.2661,0.3979,0.1344,1,1,1
210.55,2,2,140.33,1,1.0389,0.0,2,1,0.7308,0.3589,0.0751,2,1,0
490.24,2,1,82.86,0,3.4787,0.0,3,0,0.3848,0.478,0.0469,1,0,1
262.95,4,6,127.62,0,1.6499,4.9968,4,1,0.6898,0.3386,0.2325,3,0,1
59.18,1,1,14.55,1,1.0977,11.6602,1,1,0.7592,0.4107,0.1913,2,1,0
253.6,2,2,22.36,0,0.7091,0.0,3,0,0.3717,0.2314,0.0198,0,0,0
207.41,3,0,24.18,0,2.2785,4.0819,1,0,0.3218,0.7391,0.1161,0,1,1
379.51,4,5,230.64,2,2.8939,0.0,5,1,0.783,0.4462,0.289,1,0,1
415.35,3,4,123.91,0,0.987,0.0,4,0,0.6727,0.6475,0.1968,1,1,0
423.82,4,3,166.5,1,1.192,3.1944,6,0,0.3743,0.5463,0.143,1,0,1
61.17,0,4,85.1,1,0.9176,6.3516,4,0,0.503,0.5245,0.0639,2,0,1
277.63,4,0,13.46,0,1.2463,9.9137,3,0,0.6595,0.5419,0.0789,0,1,0
397.38,5,3,159.3,2,0.6179,0.0,6,0,0.5745,0.2582,0.2399,5,0,1
102.73,0,0,52.19,2,0.5211,0.0,4,0,0.6383,0.4933,0.0217,1,0,0
466.53,1,4,112.39,2,0.9265,11.3701,5,0,0.4727,0.3279,0.0598,2,0,1
487.35,5,2,197.46,0,1.2989,0.0,5,1,0.453,0.5601,0.128,2,0,1
219.29,4,3,17.67,3,1.0917,0.0,3,0,0.1931,0.3884,0.033,2,0,1
172.6,2,2,7.46,1,1.3676,0.0,3,0,0.3634,0.4812,0.0579,1,1,1
388.28,3,4,91.74,2,2.306,0.0,8,1,0.4808,0.7921,0.1226,2,1,1
274.46,1,5,149.39,1,1.2541,0.0,3,0,0.3205,0.673,0.061,1,0,0
230.67,1,2,49.66,2,2.3561,0.0,7,0,0.6412,0.4654,0.2916,1,1,1
271.42,4,2,74.0,1,3.2855,5.0356,9,0,0.4659,0.457,0.2007,3,1,1
131.91,1,3,153.06,1,1.8786,0.0,6,0,0.3112,0.8149,0.1283,2,0,1
238.62,2,2,102.24,1,0.6512,3.4696,5,0,0.4719,0.5657,0.2204,3,1,0
298.06,1,5,73.32,2,1.2141,5.8337,10,0,0.3361,0.2842,0.021,1,0,0
300.57,3,3,29.49,2,1.1329,0.0,4,0,0.2682,0.466,0.0396,0,1,0
80.84,1,3,193.02,1,0.8802,10.3422,4,1,0.4676,0.7034,0.3191,4,1,0
191.99,3,3,137.18,3,1.902,0.0,10,1,0.5043,0.6645,0.2689,1,0,1
232.57,1,4,86.9,3,1.579,0.0,4,0,0.5164,0.5416,0.2361,0,0,1
225.09,4,4,150.55,2,0.8375,11.2103,5,0,0.1639,0.5169,0.2086,2,0,0
243.25,0,0,54.63,1,1.1216,0.0,4,0,0.3901,0.4742,0.1399,0,1,1
369.81,2,3,226.76,0,0.9413,0.0,3,0,0.2584,0.4676,0.0744,0,0,1
256.25,3,4,99.27,1,1.6309,4.703,4,0,0.5675,0.6603,0.3059,4,0,1
352.16,2,5,148.47,1,2.3318,4.969,6,0,0.5133,0.5565,0.1741,2,0,1
215.62,5,2,20.11,2,1.2756,0.0,5,0,0.2513,0.7709,0.1133,0,0,1
101.01,2,2,73.17,3,2.168,0.0,6,1,0.5441,0.6089,0.034,2,1,0
189.42,4,1,31.91,1,0.9366,0.0,1,0,0.238,0.2628,0.1455,0,1,0
426.19,4,4,203.28,3,1.2236,9.5794,1,0,0.2042,0.6389,0.2405,1,1,1
125.18,2,2,118.94,0,0.7947,0.0,6,0,0.1697,0.7935,0.1219,4,1,0
260.24,5,0,92.91,0,1.3164,0.0,5,0,0.6285,0.456,0.0691,0,1,1
206.78,2,3,157.67,3,0.5671,4.9789,5,0,0.56,0.4855,0.2749,1,1,1
262.28,2,0,83.75,1,2.1579,0.0,5,0,0.4007,0.5869,0.0063,1,0,1
387.33,8,3,139.78,0,3.6027,0.0,4,0,0.7295,0.5742,0.2865,2,0,1
325.7,3,1,31.91,0,3.0103,0.0,3,1,0.6118,0.7332,0.0853,5,0,0
572.13,2,3,89.6,1,2.2299,11.638,7,0,0.4074,0.8,0.047,0,1,1
83.44,1,0,71.52,2,2.4714,0.0,4,0,0.2807,0.4531,0.1223,3,0,0
382.69,4,6,65.03,3,0.7017,2.3662,1,0,0.3346,0.359,0.0705,2,0,1
388.26,6,2,149.72,0,1.5662,0.0,6,0,0.2886,0.6326,0.1188,4,0,0
111.57,2,1,42.29,0,1.4041,11.235,2,0,0.7491,0.4119,0.0211,1,0,1
100.65,3,1,62.72,1,0.6621,6.8054,8,0,0.4809,0.3358,0.082,1,0,1
303.96,3,3,51.22,1,1.8292,0.0,3,0,0.4343,0.4186,0.0552,3,0,0
250.86,2,5,134.18,0,1.2641,13.7419,5,0,0.4774,0.4939,0.2924,4,0,1
344.29,1,0,29.82,2,0.5912,11.2919,4,0,0.7974,0.4158,0.1078,3,0,1
273.45,5,6,68.78,1,2.7078,1.7587,4,0,0.67,0.4343,0.286,1,0,1
107.27,2,0,34.1,2,1.8852,6.9275,2,0,0.1443,0.3819,0.0878,1,0,1
222.06,2,1,42.54,2,1.4618,0.0,9,0,0.5477,0.3727,0.0337,0,0,1
235.74,3,1,67.66,1,1.6458,6.0197,2,1,0.3121,0.5901,0.0316,0,1,0
431.98,5,1,82.52,2,1.4264,11.9993,10,0,0.7485,0.708,0.0753,0,0,1
264.6,2,2,143.62,1,0.6198,0.0,5,0,0.1948,0.2414,0.063,2,0,0
292.98,2,4,94.81,0,0.9257,0.0,3,1,0.5688,0.319,0.0746,1,1,0
88.5,1,1,105.93,2,1.8392,6.9299,8,1,0.395,0.4794,0.1188,2,0,1
256.23,2,4,142.38,0,1.3491,2.2423,4,0,0.0717,0.7014,0.2549,1,0,0
247.41,0,2,6.6,0,1.3676,6.4807,7,1,0.1117,0.7582,0.0211,0,0,0
385.28,0,0,22.9,0,2.2636,0.0,9,1,0.1805,0.5007,0.0442,2,0,1
393.01,1,3,34.84,0,1.7285,11.1624,6,0,0.654,0.7261,0.1013,0,0,1
213.78,2,0,24.24,0,2.281,5.0201,2,0,0.1973,0.5069,0.0535,0,0,0
125.42,1,1,33.19,2,1.0064,12.5166,5,0,0.6137,0.7089,0.022,2,1,0
489.46,6,3,122.79,1,2.4249,3.5434,5,0,0.2689,0.3942,0.1781,1,1,1
267.23,2,3,73.97,2,1.3513,10.4359,7,1,0.325,0.5496,0.0555,1,0,1
409.2,4,3,146.01,0,1.7078,10.2323,3,1,0.3202,0.5887,0.0284,2,1,0
148.39,3,1,40.45,1,0.8157,8.2549,5,0,0.8119,0.5064,0.0453,0,1,1
301.31,1,5,97.6,0,1.0224,0.0,4,0,0.3144,0.4227,0.1009,2,0,0
345.24,2,1,82.13,1,0.7326,0.0,3,0,0.2495,0.279,0.1064,2,0,1
302.25,6,1,139.27,0,0.775,1.237,4,0,0.4034,0.1625,0.0989,2,0,0
191.49,4,2,237.74,0,0.9729,0.0,3,0,0.304,0.6602,0.0301,1,0,0
321.25,1,0,59.85,3,1.1056,11.1938,4,0,0.3792,0.2842,0.0422,2,1,1
216.95,1,0,210.53,2,0.7396,8.154,10,0,0.8518,0.3419,0.1677,1,1,1
126.3,1,0,126.67,0,1.0569,0.0,5,1,0.5237,0.5056,0.0196,2,0,0
196.41,3,1,21.37,1,1.0348,0.0,7,0,0.2804,0.5031,0.0602,1,1,0
345.8,4,5,94.93,0,1.6729,0.0,2,0,0.7916,0.537,0.0909,2,0,1
313.32,3,3,62.97,1,1.9101,1.3969,3,0,0.7416,0.542,0.0586,1,1,1
110.53,2,3,143.76,2,1.7396,5.1733,3,0,0.1206,0.3766,0.0889,0,0,0
85.33,1,3,135.79,1,1.9197,0.0,8,1,0.5869,0.4859,0.1175,1,0,1
243.58,3,4,166.66,3,0.5877,0.0,5,0,0.2227,0.5628,0.1307,1,0,1
184.73,2,1,202.35,1,1.253,10.6856,1,0,0.4046,0.6176,0.0919,1,0,1
565.43,4,4,170.78,0,0.4616,0.0,10,0,0.6113,0.3711,0.1117,0,0,1
